$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,$ref_1,$ref_5,$ref_9,$<Performance
1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,270.137
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,277.853
1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,270.727
1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,270.013
1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,277.563
1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,262.653
1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,262.170
1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,262.530
1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,268.763
1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,268.883
1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,256.333
1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,263.437
1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,262.793
1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,246.487
1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,246.400
1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,256.820
1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,246.543
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,246.273
1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,262.643
1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,256.667
1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,262.610
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,246.410
1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,246.580
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,246.237
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,310.697
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,310.287
1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,295.490
1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,295.610
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,295.503
1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,299.907
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,310.317
1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,287.050
1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,291.590
1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,291.577
1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,286.400
1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,291.200
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,275.560
1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,275.973
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,275.453
1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,279.753
1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,305.030
1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,310.697
1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,310.250
1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,295.680
1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,299.750
1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,295.360
1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,286.280
1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,275.523
1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,279.740
1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,291.173
1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,279.260
1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,305.000
1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,286.337
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,291.210
1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,295.580
1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,295.447
1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,276.010
1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,279.903
1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,299.733
1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,271.967
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,279.357
1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,272.003
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,279.333
1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,279.533
1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,263.753
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,305.383
1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,305.350
1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,310.673
1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,299.890
1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,305.500
1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,310.673
1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,295.683
1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,271.337
1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,263.367
1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,271.380
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,310.227
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,305.147
1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,295.353
1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,295.423
1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,271.417
1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,279.097
1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,269.583
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,299.677
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,271.403
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,279.013
1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,310.253
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,269.493
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,299.677
1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,257.973
1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,264.293
1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,257.927
1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,253.010
1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,264.380
1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,257.877
1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,264.330
1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,247.693
1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,253.127
1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,253.080
1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,257.407
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,247.667
1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,252.780
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,257.450
1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,263.853
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,257.530
1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,275.960
1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,291.530
1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,291.140
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,275.453
1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,275.427
1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,287.053
1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,291.483
1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,279.853
1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,291.277
1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,291.587
1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,286.457
1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,291.237
1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,279.247
1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,515.543
1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,507.750
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,437.933
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,439.260
1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,517.123
1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,508.623
1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,383.053
1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,382.120
1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,449.133
1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,382.010
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,379.457
1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,380.277
1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,379.400
1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,445.457
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,444.380
1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,521.843
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,573.630
1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,562.677
1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,513.233
1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,433.223
1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,432.667
1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,428.383
1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,476.913
1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,521.607
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,573.400
1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,433.153
1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,482.613
1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,511.343
1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,513.000
1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,427.477
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,564.030
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,425.150
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,427.070
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,495.100
1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,418.563
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,487.373
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,419.820
1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,486.570
1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,494.267
1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,487.057
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,544.740
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,543.217
1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,493.710
1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,485.477
1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,536.877
1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,369.810
1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,433.860
1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,433.000
1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,364.760
1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,428.413
1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,363.937
1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,414.847
1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,414.173
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,408.073
1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,462.570
1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,369.463
1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,433.693
1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,432.770
1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,363.560
1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,428.160
1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,427.060
1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,455.400
1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,447.627
1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,518.800
1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,508.983
1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,440.673
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,439.020
1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,440.410
1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,508.547
1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,518.567
1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,509.803
1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,450.157
1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,449.383
1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,450.130
1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,449.030
1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,381.213
1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,380.180
1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,446.640
1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,446.630
1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,445.213
1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,428.027
1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,494.597
1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,419.700
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,488.773
1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,433.913
1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,425.873
1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,427.797
1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,494.320
1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,434.643
1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,369.617
1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,433.927
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,420.683
1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,365.443
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,364.497
1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,429.257
1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,488.260
1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,428.157
1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,519.413
1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,521.980
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,573.757
1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,511.373
1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,562.923
1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,513.523
1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,564.167
1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,518.960
1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,521.510
1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,511.407
1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,512.773
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,573.240
1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,494.340
1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,543.523
1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,492.360
1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,485.590
1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,486.973
1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,535.707
1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,482.817
1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,482.377
1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,414.997
1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,414.243
1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,407.990
1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,463.310
1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,456.617
1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,462.740
1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,455.720
1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,432.677
1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,482.080
1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,414.670
1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,428.020
1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,427.520
1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,408.607
1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,476.900
1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,456.437
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,442.250
1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,514.170
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,436.117
1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,505.857
1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,381.123
1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,447.423
1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,380.840
1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,378.417
1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,443.920
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,443.647
1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,571.567
1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,511.693
1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,476.997
1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,571.350
1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,433.267
1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,482.590
1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,511.480
1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,428.083
1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,562.183
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,444.710
1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,516.220
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,437.920
1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,507.403
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,444.520
1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,437.483
1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,515.687
1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,506.930
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,521.700
1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,512.870
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,564.093
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,564.063
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,446.680
1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,442.810
1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,427.660
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,482.373
1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,380.100
1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,446.250
1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,432.723
1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,427.493
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,442.500
1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,423.077
1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,484.853
1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,491.687
1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,484.290
1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,367.963
1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,432.143
1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,432.030
1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,426.527
1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,426.443
1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,493.307
1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,367.067
1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,362.037
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,431.000
1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,492.623
1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,543.030
1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,535.697
1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,545.017
1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,544.507
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,487.090
1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,536.950
1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,414.230
1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,408.070
1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,462.627
1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,455.640
1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,414.737
1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,462.473
