Overlap,Num,Method
100,8,ALVES
100,0,SHATW
100,18,OLIVE
25,2,XTREE
25,0,ALVES
25,21,SHATW
25,2,OLIVE
50,12,XTREE
50,9,ALVES
50,0,SHATW
50,4,OLIVE
75,17,XTREE
75,9,ALVES
75,0,SHATW
75,4,OLIVE
100,307,XTREE
100,8,ALVES
100,0,SHATW
100,16,OLIVE
25,2,XTREE
25,1,ALVES
25,23,SHATW
25,0,OLIVE
50,9,XTREE
50,8,ALVES
50,0,SHATW
50,4,OLIVE
75,20,XTREE
75,12,ALVES
75,0,SHATW
75,2,OLIVE
100,307,XTREE
100,3,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,2,ALVES
25,21,SHATW
25,1,OLIVE
50,11,XTREE
50,9,ALVES
50,0,SHATW
50,4,OLIVE
75,17,XTREE
75,11,ALVES
75,0,SHATW
75,4,OLIVE
100,308,XTREE
100,4,ALVES
100,0,SHATW
100,18,OLIVE
25,2,XTREE
25,2,ALVES
25,20,SHATW
25,0,OLIVE
50,13,XTREE
50,7,ALVES
50,0,SHATW
50,2,OLIVE
75,17,XTREE
75,7,ALVES
75,0,SHATW
75,5,OLIVE
100,306,XTREE
100,1,ALVES
100,0,SHATW
100,15,OLIVE
25,2,XTREE
25,1,ALVES
25,27,SHATW
25,1,OLIVE
50,11,XTREE
50,7,ALVES
50,0,SHATW
50,1,OLIVE
75,19,XTREE
75,9,ALVES
75,0,SHATW
75,4,OLIVE
100,306,XTREE
100,6,ALVES
100,0,SHATW
100,15,OLIVE
25,2,XTREE
25,2,ALVES
25,24,SHATW
25,1,OLIVE
50,11,XTREE
50,7,ALVES
50,0,SHATW
50,2,OLIVE
75,16,XTREE
75,9,ALVES
75,0,SHATW
75,2,OLIVE
100,309,XTREE
100,6,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,2,ALVES
25,19,SHATW
25,1,OLIVE
50,9,XTREE
50,7,ALVES
50,0,SHATW
50,2,OLIVE
75,12,XTREE
75,10,ALVES
75,0,SHATW
75,2,OLIVE
100,301,XTREE
100,6,ALVES
100,0,SHATW
100,18,OLIVE
25,2,XTREE
25,3,ALVES
25,28,SHATW
25,1,OLIVE
50,9,XTREE
50,5,ALVES
50,0,SHATW
50,4,OLIVE
75,12,XTREE
75,13,ALVES
75,0,SHATW
75,4,OLIVE
100,301,XTREE
100,7,ALVES
100,0,SHATW
100,17,OLIVE
25,2,XTREE
25,0,ALVES
25,19,SHATW
25,1,OLIVE
50,10,XTREE
50,6,ALVES
50,0,SHATW
50,4,OLIVE
75,18,XTREE
75,8,ALVES
75,0,SHATW
75,7,OLIVE
100,308,XTREE
100,8,ALVES
100,0,SHATW
100,11,OLIVE
25,2,XTREE
25,1,ALVES
25,21,SHATW
25,1,OLIVE
50,9,XTREE
50,6,ALVES
50,0,SHATW
50,3,OLIVE
75,12,XTREE
75,14,ALVES
75,0,SHATW
75,4,OLIVE
100,301,XTREE
100,10,ALVES
100,0,SHATW
100,14,OLIVE
25,2,XTREE
25,2,ALVES
25,22,SHATW
25,1,OLIVE
50,9,XTREE
50,6,ALVES
50,0,SHATW
50,2,OLIVE
75,20,XTREE
75,8,ALVES
75,0,SHATW
75,7,OLIVE
100,307,XTREE
100,8,ALVES
100,0,SHATW
100,12,OLIVE
25,2,XTREE
25,1,ALVES
25,24,SHATW
25,2,OLIVE
50,10,XTREE
50,8,ALVES
50,0,SHATW
50,1,OLIVE
75,18,XTREE
75,11,ALVES
75,0,SHATW
75,3,OLIVE
100,308,XTREE
100,5,ALVES
100,0,SHATW
100,18,OLIVE
25,2,XTREE
25,3,ALVES
25,21,SHATW
25,1,OLIVE
50,12,XTREE
50,7,ALVES
50,0,SHATW
50,2,OLIVE
75,18,XTREE
75,8,ALVES
75,0,SHATW
75,6,OLIVE
100,306,XTREE
100,9,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,4,ALVES
25,22,SHATW
25,2,OLIVE
50,13,XTREE
50,7,ALVES
50,0,SHATW
50,4,OLIVE
75,18,XTREE
75,9,ALVES
75,0,SHATW
75,4,OLIVE
100,305,XTREE
100,8,ALVES
100,0,SHATW
100,14,OLIVE
25,2,XTREE
25,2,ALVES
25,18,SHATW
25,1,OLIVE
50,11,XTREE
50,5,ALVES
50,0,SHATW
50,2,OLIVE
75,18,XTREE
75,11,ALVES
75,0,SHATW
75,3,OLIVE
100,307,XTREE
100,9,ALVES
100,0,SHATW
100,17,OLIVE
25,2,XTREE
25,3,ALVES
25,26,SHATW
25,1,OLIVE
50,12,XTREE
50,6,ALVES
50,0,SHATW
50,3,OLIVE
75,18,XTREE
75,6,ALVES
75,0,SHATW
75,3,OLIVE
100,306,XTREE
100,10,ALVES
100,0,SHATW
100,17,OLIVE
25,2,XTREE
25,3,ALVES
25,22,SHATW
25,1,OLIVE
50,10,XTREE
50,7,ALVES
50,0,SHATW
50,3,OLIVE
75,19,XTREE
75,10,ALVES
75,0,SHATW
75,6,OLIVE
100,307,XTREE
100,10,ALVES
100,0,SHATW
100,13,OLIVE
25,1,XTREE
25,2,ALVES
25,21,SHATW
25,0,OLIVE
50,9,XTREE
50,8,ALVES
50,0,SHATW
50,1,OLIVE
75,14,XTREE
75,7,ALVES
75,0,SHATW
75,4,OLIVE
100,305,XTREE
100,8,ALVES
100,0,SHATW
100,14,OLIVE
25,2,XTREE
25,1,ALVES
25,25,SHATW
25,2,OLIVE
50,11,XTREE
50,6,ALVES
50,0,SHATW
50,2,OLIVE
75,17,XTREE
75,13,ALVES
75,0,SHATW
75,3,OLIVE
100,308,XTREE
100,5,ALVES
100,0,SHATW
100,21,OLIVE
