Overlap,Num,Method
25,58,ALVES
25,63,SHATW
25,59,OLIVE
50,33,XTREE
50,7,ALVES
50,0,SHATW
50,4,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,12,XTREE
25,59,ALVES
25,63,SHATW
25,58,OLIVE
50,34,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,8,XTREE
25,59,ALVES
25,63,SHATW
25,60,OLIVE
50,33,XTREE
50,5,ALVES
50,0,SHATW
50,3,OLIVE
75,13,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,11,XTREE
25,61,ALVES
25,63,SHATW
25,57,OLIVE
50,34,XTREE
50,3,ALVES
50,0,SHATW
50,6,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,10,XTREE
25,60,ALVES
25,63,SHATW
25,60,OLIVE
50,33,XTREE
50,3,ALVES
50,0,SHATW
50,3,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,9,XTREE
25,61,ALVES
25,63,SHATW
25,58,OLIVE
50,33,XTREE
50,3,ALVES
50,0,SHATW
50,5,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,8,XTREE
25,59,ALVES
25,63,SHATW
25,59,OLIVE
50,35,XTREE
50,6,ALVES
50,0,SHATW
50,4,OLIVE
75,13,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,8,XTREE
25,58,ALVES
25,63,SHATW
25,58,OLIVE
50,34,XTREE
50,6,ALVES
50,0,SHATW
50,5,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,10,XTREE
25,59,ALVES
25,63,SHATW
25,61,OLIVE
50,33,XTREE
50,6,ALVES
50,0,SHATW
50,2,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,9,XTREE
25,57,ALVES
25,63,SHATW
25,59,OLIVE
50,33,XTREE
50,6,ALVES
50,0,SHATW
50,4,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,9,XTREE
25,58,ALVES
25,63,SHATW
25,60,OLIVE
50,33,XTREE
50,6,ALVES
50,0,SHATW
50,3,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,10,XTREE
25,61,ALVES
25,63,SHATW
25,57,OLIVE
50,34,XTREE
50,4,ALVES
50,0,SHATW
50,6,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,8,XTREE
25,59,ALVES
25,63,SHATW
25,60,OLIVE
50,34,XTREE
50,5,ALVES
50,0,SHATW
50,3,OLIVE
75,13,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,8,XTREE
25,59,ALVES
25,63,SHATW
25,58,OLIVE
50,34,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,10,XTREE
25,57,ALVES
25,63,SHATW
25,60,OLIVE
50,33,XTREE
50,7,ALVES
50,0,SHATW
50,3,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,9,XTREE
25,56,ALVES
25,63,SHATW
25,59,OLIVE
50,35,XTREE
50,7,ALVES
50,0,SHATW
50,4,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,9,XTREE
25,60,ALVES
25,63,SHATW
25,60,OLIVE
50,34,XTREE
50,3,ALVES
50,0,SHATW
50,3,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,10,XTREE
25,56,ALVES
25,63,SHATW
25,60,OLIVE
50,35,XTREE
50,8,ALVES
50,0,SHATW
50,3,OLIVE
75,12,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,17,XTREE
25,59,ALVES
25,63,SHATW
25,59,OLIVE
50,25,XTREE
50,4,ALVES
50,0,SHATW
50,4,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,20,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
