Overlap,Num,Method
25,13,SHATW
25,2,OLIVE
50,34,XTREE
50,6,ALVES
50,2,SHATW
50,6,OLIVE
75,27,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,63,XTREE
100,4,ALVES
100,0,SHATW
100,4,OLIVE
25,12,XTREE
25,4,ALVES
25,14,SHATW
25,3,OLIVE
50,34,XTREE
50,10,ALVES
50,2,SHATW
50,8,OLIVE
75,27,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,63,XTREE
100,3,ALVES
100,0,SHATW
100,1,OLIVE
25,13,XTREE
25,7,ALVES
25,11,SHATW
25,2,OLIVE
50,34,XTREE
50,5,ALVES
50,3,SHATW
50,7,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,62,XTREE
100,4,ALVES
100,0,SHATW
100,5,OLIVE
25,13,XTREE
25,4,ALVES
25,16,SHATW
25,1,OLIVE
50,33,XTREE
50,5,ALVES
50,3,SHATW
50,6,OLIVE
75,28,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,62,XTREE
100,1,ALVES
100,0,SHATW
100,5,OLIVE
25,13,XTREE
25,6,ALVES
25,12,SHATW
25,2,OLIVE
50,34,XTREE
50,8,ALVES
50,4,SHATW
50,8,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,62,XTREE
100,2,ALVES
100,0,SHATW
100,3,OLIVE
25,13,XTREE
25,3,ALVES
25,11,SHATW
25,0,OLIVE
50,34,XTREE
50,6,ALVES
50,0,SHATW
50,5,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,62,XTREE
100,3,ALVES
100,0,SHATW
100,5,OLIVE
25,11,XTREE
25,6,ALVES
25,13,SHATW
25,2,OLIVE
50,35,XTREE
50,7,ALVES
50,4,SHATW
50,8,OLIVE
75,27,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,63,XTREE
100,2,ALVES
100,0,SHATW
100,2,OLIVE
25,13,XTREE
25,4,ALVES
25,13,SHATW
25,1,OLIVE
50,33,XTREE
50,8,ALVES
50,1,SHATW
50,6,OLIVE
75,28,XTREE
75,3,ALVES
75,0,SHATW
75,1,OLIVE
100,62,XTREE
100,5,ALVES
100,0,SHATW
100,2,OLIVE
25,12,XTREE
25,6,ALVES
25,13,SHATW
25,4,OLIVE
50,34,XTREE
50,7,ALVES
50,4,SHATW
50,9,OLIVE
75,26,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,64,XTREE
100,2,ALVES
100,0,SHATW
100,3,OLIVE
25,13,XTREE
25,3,ALVES
25,11,SHATW
25,3,OLIVE
50,34,XTREE
50,8,ALVES
50,3,SHATW
50,6,OLIVE
75,27,XTREE
75,3,ALVES
75,0,SHATW
75,1,OLIVE
100,62,XTREE
100,3,ALVES
100,0,SHATW
100,6,OLIVE
25,13,XTREE
25,3,ALVES
25,12,SHATW
25,2,OLIVE
50,34,XTREE
50,4,ALVES
50,3,SHATW
50,7,OLIVE
75,27,XTREE
75,2,ALVES
75,0,SHATW
75,4,OLIVE
100,62,XTREE
100,4,ALVES
100,0,SHATW
100,5,OLIVE
25,13,XTREE
25,5,ALVES
25,14,SHATW
25,3,OLIVE
50,34,XTREE
50,6,ALVES
50,5,SHATW
50,6,OLIVE
75,26,XTREE
75,2,ALVES
75,0,SHATW
75,2,OLIVE
100,63,XTREE
100,4,ALVES
100,0,SHATW
100,3,OLIVE
25,13,XTREE
25,4,ALVES
25,13,SHATW
25,2,OLIVE
50,33,XTREE
50,12,ALVES
50,4,SHATW
50,7,OLIVE
75,28,XTREE
75,1,ALVES
75,0,SHATW
75,1,OLIVE
100,62,XTREE
100,4,ALVES
100,0,SHATW
100,4,OLIVE
25,12,XTREE
25,3,ALVES
25,10,SHATW
25,1,OLIVE
50,34,XTREE
50,7,ALVES
50,2,SHATW
50,7,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,4,OLIVE
100,63,XTREE
100,2,ALVES
100,0,SHATW
100,6,OLIVE
25,13,XTREE
25,4,ALVES
25,13,SHATW
25,2,OLIVE
50,33,XTREE
50,6,ALVES
50,1,SHATW
50,3,OLIVE
75,28,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,62,XTREE
100,4,ALVES
100,0,SHATW
100,6,OLIVE
25,10,XTREE
25,5,ALVES
25,15,SHATW
25,3,OLIVE
50,34,XTREE
50,7,ALVES
50,4,SHATW
50,8,OLIVE
75,30,XTREE
75,2,ALVES
75,0,SHATW
75,5,OLIVE
100,62,XTREE
100,2,ALVES
100,0,SHATW
100,7,OLIVE
